Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin,Anomaly
01,47,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,10,00,02,00002,04,006,012,10,009,020,000,000,0,0,000,000,005,002,004,002,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,06,06,02,00002,01,006,003,09,009,005,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,06,09,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,06,04,02,00004,05,012,016,08,019,024,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,06,02,00002,04,006,014,11,009,022,000,000,0,0,000,000,005,002,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,11,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,11,09,02,00002,00000,006,002,11,008,003,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,07,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,04,02,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,12,09,02,00004,04,013,014,10,023,025,000,000,0,0,000,000,002,002,003,003,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,07,06,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,43,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,11,04,02,00003,06,011,019,10,020,034,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,46,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,02,02,00004,04,013,014,10,021,024,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,00,03,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,00,10,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,02,02,00004,04,012,013,08,022,024,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,46,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,00,12,02,00003,06,011,019,10,019,033,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,46,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,05,06,02,00003,03,009,011,10,015,019,000,000,0,0,000,000,003,002,004,002,01,01,04,1
01,42,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,03,06,02,00002,03,007,009,10,012,017,000,000,0,0,000,000,004,003,004,003,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,10,09,02,00004,02,012,007,07,018,011,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,03,05,02,00004,01,012,006,08,018,009,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,07,04,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,11,10,02,00004,02,012,008,07,018,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,04,07,02,00004,04,012,014,08,018,022,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,09,01,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,03,05,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,42,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,01,05,02,00003,05,009,017,10,017,031,000,000,0,0,000,000,003,001,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,10,02,02,00002,01,006,003,09,009,005,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,03,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,11,09,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,04,05,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,46,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,03,06,02,00003,05,009,017,10,015,029,000,000,0,0,000,000,003,001,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,10,05,02,00004,02,012,007,07,019,011,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,09,08,02,00004,04,012,015,08,019,024,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,48,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,08,02,00003,04,010,012,10,016,019,000,000,0,0,000,000,003,002,004,003,01,01,04,1
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,03,02,00004,02,012,007,08,022,012,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,12,00,02,00002,04,006,012,10,009,018,000,000,0,0,000,000,004,002,004,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,01,11,02,00004,02,012,008,07,019,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,08,02,00004,05,012,017,08,018,026,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,11,00,02,00002,05,006,015,10,008,023,000,000,0,0,000,000,005,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,06,02,02,00004,04,012,015,07,019,023,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,04,12,02,00002,04,006,012,10,010,023,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,12,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,10,02,00002,03,006,011,10,010,022,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,02,04,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,00,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,00,01,02,00004,04,012,013,08,019,020,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,40,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,04,06,02,00004,04,012,013,08,022,024,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,44,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,12,02,00003,06,011,019,10,020,033,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,06,10,02,00001,05,005,015,11,007,023,000,000,0,0,000,000,005,002,004,003,01,01,01,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,01,02,02,00004,04,012,014,07,019,022,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,40,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,01,00,02,00004,04,012,015,08,022,028,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,03,11,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,10,09,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,10,09,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,41,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,03,02,00004,07,012,022,08,022,042,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,05,06,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,01,07,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,01,04,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,01,10,02,00004,04,012,015,07,019,024,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,05,01,02,00004,03,012,012,08,018,019,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,02,12,02,00003,04,011,013,10,017,020,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,04,12,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,08,08,02,00004,02,012,008,07,019,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,00,05,02,00002,04,006,014,10,010,028,000,000,0,0,000,000,005,002,004,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,11,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,47,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,04,04,02,00003,06,011,019,10,018,031,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,06,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,005,004,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,09,07,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,07,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,07,11,02,00003,06,009,018,10,014,028,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,42,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,10,04,02,00002,05,006,015,10,010,027,000,000,0,0,000,000,005,002,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,05,02,02,00004,04,012,013,08,019,020,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,10,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,08,10,02,00002,05,008,017,10,012,026,000,000,0,0,000,000,003,001,004,003,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,04,03,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,47,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,03,11,02,00002,05,006,015,10,009,024,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,08,07,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,04,02,00002,03,006,011,10,008,017,000,000,0,0,000,000,005,002,004,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,09,09,02,00002,03,006,011,10,008,016,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,44,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,04,02,00002,05,006,015,10,009,026,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,01,03,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,02,06,02,00002,04,006,012,09,008,018,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,04,12,02,00004,02,012,007,08,022,012,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,00,09,02,00002,03,006,011,09,008,016,000,000,0,0,000,000,005,003,004,002,01,01,04,0
01,46,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,03,04,02,00004,06,012,019,08,019,032,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,04,12,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,12,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,43,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,05,04,02,00002,05,008,016,10,013,029,000,000,0,0,000,000,003,001,004,002,01,01,04,1
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,11,10,02,00004,04,012,013,10,021,024,000,000,0,0,000,000,002,002,004,003,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,04,02,00004,04,012,013,07,019,021,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,09,09,02,00002,05,006,015,10,008,024,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,41,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,04,02,00002,05,006,016,10,010,030,000,000,0,0,000,000,004,001,004,003,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,09,00,02,00002,04,006,012,09,009,019,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,10,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,10,02,02,00004,04,012,013,07,018,021,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,05,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,42,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,10,13,02,00003,05,009,017,10,017,032,000,000,0,0,000,000,003,001,004,003,01,01,04,1
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,01,08,02,00002,05,006,017,10,010,031,000,000,0,0,000,000,004,001,004,003,01,01,04,0
01,42,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,12,07,02,00002,04,006,012,10,010,022,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,08,10,02,00004,02,012,008,07,019,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,45,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,04,10,02,00002,03,008,010,10,013,017,000,000,0,0,000,000,004,003,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,09,02,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,01,03,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,45,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,01,00,02,00004,04,012,014,10,020,024,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,06,06,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,45,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,05,03,02,00003,04,011,013,10,019,023,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,10,11,02,00003,04,011,012,11,017,019,000,000,0,0,000,000,002,002,004,003,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,08,03,02,00004,05,012,016,08,018,026,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,11,09,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,03,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,09,07,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,06,00,02,00004,02,012,007,07,019,011,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,09,02,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,47,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,08,10,02,00003,06,010,018,10,015,030,000,000,0,0,000,000,003,001,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,12,00,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,09,02,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,07,00,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,08,04,02,00002,05,006,015,10,010,028,000,000,0,0,000,000,005,002,004,003,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,10,06,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,11,02,00003,04,010,012,10,017,021,000,000,0,0,000,000,003,002,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,02,04,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,02,07,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,09,00,02,00002,03,006,011,11,009,016,000,000,0,0,000,000,005,002,004,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,00,10,02,00004,02,012,008,07,018,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,06,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,06,08,02,00002,04,006,014,10,008,021,000,000,0,0,000,000,005,002,004,002,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,02,00,02,00002,03,006,009,09,009,014,000,000,0,0,000,000,004,003,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,07,02,00004,03,012,012,08,018,019,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,04,04,02,00002,05,006,015,10,008,024,000,000,0,0,000,000,005,001,004,001,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,02,02,00002,04,006,012,09,009,019,000,000,0,0,000,000,004,002,004,002,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,09,07,02,00002,05,006,015,11,008,023,000,000,0,0,000,000,005,001,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,10,01,02,00004,04,012,015,08,018,024,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,42,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,06,04,02,00003,05,009,017,10,016,031,000,000,0,0,000,000,003,001,004,003,01,01,04,1
01,45,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,07,01,02,00004,07,014,022,10,023,038,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,07,06,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,05,02,00002,01,006,003,10,009,004,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,00,07,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,04,02,00004,05,012,016,08,019,024,000,000,0,0,000,000,002,002,004,002,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,09,05,02,00004,05,012,018,08,019,027,000,000,0,0,000,000,002,001,003,003,01,01,04,0
01,46,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,08,08,02,00004,07,012,022,08,019,037,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,11,05,02,00004,06,012,019,08,018,029,000,000,0,0,000,000,002,001,003,001,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,13,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,10,06,02,00002,01,006,003,10,009,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,05,05,02,00004,04,012,013,07,018,021,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,40,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,01,08,02,00004,04,012,013,08,022,024,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,04,05,02,00002,01,006,003,10,009,004,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,10,08,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,06,04,02,00004,04,012,013,08,022,024,000,000,0,0,000,000,002,002,003,002,01,01,04,0
